"Speed","Radius_big","Radius_small","Length","Pressure_1","Pressure_2","Viscosity","Kf_a","Kf_b","Kf_c","","","",""
"18.3","3.5","2.7","453.5","159.1","136.3","0.003","-4.0","0","47.9","","","",""
"0.7","0.6","0.4","406.0","28.8","4.6","0.003","-5.8","0","1.8","","","",""
"3.8","0.9","0.6","389.3","84.0","23.5","0.005","-8.4","0","7.0","","","",""
"0.9","1.1","0.6","906.4","152.7","143.1","0.002","-1.2","0","1.3","","","",""
"16.1","0.6","0.5","126.8","92.0","32.2","0.001","-166.2","0","57.7","","","",""
"68.5","2.9","0.8","411.2","170.9","56.0","0.008","-8.9","0","74.6","","","",""
"0.1","1.4","1.3","802.4","110.6","107.6","0.002","-0.4","0","0.8","","","",""
"79.9","3.3","0.2","357.5","109.3","28.0","0.008","-7.3","0","80.2","","","",""
"10.0","1.6","1.0","380.3","48.2","9.3","0.004","-6.5","0","16.3","","","",""
"7.5","2.9","2.2","861.6","145.4","72.1","0.010","-2.2","0","18.6","","","",""
"0.1","0.3","0.2","547.3","69.7","7.1","0.010","-2.9","0","0.2","","","",""
"282.2","4.0","1.3","320.5","133.2","53.8","0.003","-20.2","0","317.1","","","",""
"271.0","4.5","0.6","368.0","146.5","131.7","0.001","-13.9","0","276.8","","","",""
"6.9","0.9","0.4","649.9","117.3","3.6","0.004","-10.5","0","8.3","","","",""
"88.8","3.5","3.2","64.2","152.9","59.8","0.008","-45.2","0","552.6","","","",""
"6.4","2.4","2.2","836.2","139.7","48.6","0.004","-6.2","0","37.0","","","",""
"7.6","3.7","0.9","198.0","3.2","0.8","0.005","-0.6","0","8.1","","","",""
"1485.4","3.1","0.8","594.8","181.5","21.6","0.000","-161.6","0","1594.2","","","",""
"55.6","4.6","2.4","521.0","47.6","16.3","0.004","-3.7","0","77.4","","","",""
"43.0","3.3","1.9","437.8","71.6","63.6","0.001","-5.9","0","63.4","","","",""
"9.8","2.0","0.6","706.2","53.7","16.9","0.005","-2.7","0","10.8","","","",""
"14.6","2.9","1.8","985.7","102.5","77.3","0.002","-2.9","0","23.6","","","",""
"2.1","0.6","0.2","464.5","172.7","133.8","0.004","-5.9","0","2.3","","","",""
"0.1","0.6","0.4","883.7","38.4","16.3","0.009","-0.7","0","0.3","","","",""
"0.3","1.2","0.0","841.8","17.4","14.3","0.004","-0.2","0","0.3","","","",""
"14.9","3.0","2.0","996.4","76.8","44.3","0.003","-2.9","0","26.2","","","",""
"12.3","4.0","1.0","988.9","13.1","9.8","0.001","-0.8","0","13.2","","","",""
"89.6","2.6","0.0","453.7","80.3","30.7","0.002","-13.2","0","89.7","","","",""
"3.8","3.3","2.7","404.9","18.7","3.7","0.009","-1.1","0","11.7","","","",""
"545.6","4.5","1.2","431.1","167.4","18.5","0.003","-28.9","0","586.4","","","",""
"63.7","4.7","1.9","274.1","59.1","33.0","0.007","-3.5","0","76.6","","","",""
"15.2","4.1","2.5","799.2","146.1","116.5","0.006","-1.4","0","24.5","","","",""
"27987.8","3.3","1.1","5.3","94.6","23.7","0.001","-2917.3","0","31677.2","","","",""
"128.0","4.3","2.6","786.2","185.2","58.1","0.004","-10.7","0","202.2","","","",""
"1.1","1.2","0.8","826.4","43.4","33.6","0.002","-1.3","0","2.0","","","",""
"83.9","3.8","2.3","657.6","162.9","5.2","0.006","-9.3","0","133.7","","","",""
"5.7","3.1","2.5","965.7","46.0","29.4","0.003","-1.6","0","15.1","","","",""
"83.6","4.8","0.1","972.0","140.4","75.3","0.005","-3.7","0","83.6","","","",""
"73.0","3.9","0.1","969.8","55.3","34.6","0.001","-4.9","0","73.0","","","",""
"1.5","1.5","1.2","753.4","158.7","116.8","0.007","-1.9","0","4.2","","","",""
"107.0","2.5","1.2","449.8","162.1","38.0","0.003","-21.1","0","137.0","","","",""
"1090.9","4.4","3.8","36.0","143.3","39.8","0.003","-220.1","0","4205.7","","","",""
"1.9","4.5","4.0","712.1","55.3","50.3","0.004","-0.4","0","8.5","","","",""
"135.4","4.9","1.9","276.5","63.3","5.0","0.008","-6.6","0","158.6","","","",""
"0.2","0.3","0.2","398.5","121.5","88.7","0.005","-3.9","0","0.4","","","",""
"35.3","3.6","1.2","637.7","188.0","178.0","0.001","-3.0","0","39.4","","","",""
"16.8","2.7","0.8","926.8","57.1","23.5","0.004","-2.5","0","18.4","","","",""
"0.1","0.7","0.5","723.0","15.0","9.6","0.004","-0.5","0","0.2","","","",""
"15.0","1.8","0.0","927.1","198.2","52.5","0.009","-4.4","0","15.0","","","",""
"121.2","4.6","2.9","255.7","96.4","46.2","0.005","-9.6","0","203.1","","","",""
"85.0","4.4","1.7","706.2","138.8","33.7","0.007","-5.1","0","99.0","","","",""
"1.7","0.7","0.3","887.2","170.8","59.9","0.006","-5.0","0","2.3","","","",""
"1.1","0.0","0.0","17.5","182.5","35.0","0.001","-3276.4","0","1.2","","","",""
"112.3","3.6","0.7","432.9","161.1","63.2","0.006","-9.1","0","116.4","","","",""
"5.5","3.9","2.4","683.9","17.5","10.2","0.005","-0.6","0","8.8","","","",""
"4.4","4.3","4.2","99.6","189.9","188.4","0.001","-6.0","0","109.3","","","",""
"11.8","3.6","2.4","743.6","102.0","75.7","0.005","-1.7","0","21.3","","","",""
"4.0","3.4","1.1","858.4","109.6","104.4","0.004","-0.4","0","4.4","","","",""
"71.0","1.3","1.1","10.5","190.4","161.2","0.005","-153.6","0","257.8","","","",""
"3.1","0.3","0.0","306.1","78.7","52.1","0.001","-27.5","0","3.2","","","",""
"8.5","1.7","1.1","237.1","46.1","3.3","0.010","-4.6","0","13.7","","","",""
"0.0","0.6","0.5","868.1","101.3","99.6","0.004","-0.1","0","0.0","","","",""
"1.0","1.2","0.0","747.4","13.3","7.2","0.003","-0.6","0","1.0","","","",""
"10.8","4.8","1.7","229.7","105.9","101.9","0.008","-0.5","0","12.4","","","",""
"2.3","2.0","1.0","803.3","24.7","12.1","0.005","-0.7","0","2.9","","","",""
"112.1","4.5","1.2","352.7","25.9","4.8","0.003","-5.9","0","120.8","","","",""
"3.9","1.7","0.8","788.2","45.7","34.1","0.002","-1.6","0","4.8","","","",""
"6.3","2.0","0.3","736.9","66.3","20.7","0.009","-1.7","0","6.4","","","",""
"1919.6","1.4","0.7","25.1","150.5","122.9","0.000","-1459.4","0","2689.3","","","",""
"56.2","4.0","0.1","515.4","99.4","26.9","0.010","-3.5","0","56.2","","","",""
"0.0","0.8","0.4","472.5","2.4","1.1","0.009","-0.1","0","0.0","","","",""
"20.8","4.2","0.6","631.6","199.0","168.6","0.010","-1.2","0","21.2","","","",""
"149.4","2.0","0.9","121.4","4.6","0.1","0.000","-45.1","0","182.6","","","",""
"2.1","1.6","0.9","935.4","35.8","5.9","0.007","-1.2","0","3.1","","","",""
"2521.7","4.8","1.9","13.1","34.2","20.0","0.002","-130.8","0","2972.3","","","",""
"10.1","5.0","2.3","731.7","75.6","73.7","0.001","-0.5","0","12.9","","","",""
"2.0","4.3","2.7","799.3","37.0","33.2","0.007","-0.2","0","3.3","","","",""
"11.4","2.7","2.1","922.9","101.6","6.5","0.006","-4.1","0","30.0","","","",""
"7.3","4.6","4.5","500.6","110.3","6.2","0.005","-9.7","0","204.3","","","",""
"16.1","2.5","2.0","831.2","172.8","23.7","0.005","-8.4","0","50.5","","","",""
"34.7","3.5","2.6","930.4","185.5","51.7","0.006","-5.8","0","72.9","","","",""
"41.2","3.1","1.6","302.7","59.1","39.6","0.003","-5.6","0","54.9","","","",""
"1.7","0.4","0.1","439.8","97.0","7.6","0.006","-9.0","0","1.8","","","",""
"1.3","2.8","2.6","298.6","14.2","3.9","0.009","-1.0","0","7.7","","","",""
"92.1","4.5","2.6","854.9","184.3","39.8","0.006","-6.9","0","139.4","","","",""
"0.4","1.5","0.6","559.8","143.4","139.6","0.010","-0.2","0","0.4","","","",""
"0.2","0.8","0.7","582.6","96.1","72.9","0.006","-1.7","0","1.0","","","",""
"21.4","1.7","0.9","156.3","51.0","26.1","0.004","-10.3","0","29.9","","","",""
"10.9","3.1","1.8","276.4","129.1","115.7","0.007","-1.6","0","15.9","","","",""
"2.0","1.9","1.0","409.7","127.6","119.1","0.007","-0.7","0","2.7","","","",""
"257.0","4.7","3.8","129.0","70.9","13.5","0.003","-34.8","0","755.9","","","",""
"0.0","0.0","0.0","357.5","3.6","2.5","0.007","-0.1","0","0.0","","","",""
"45.2","2.7","1.6","213.3","146.3","91.6","0.006","-10.1","0","72.2","","","",""
"1.7","1.9","1.5","327.3","24.7","18.6","0.004","-1.3","0","4.5","","","",""
"5173.5","1.2","0.1","16.7","151.3","124.2","0.000","-3798.8","0","5205.5","","","",""
"16.4","3.5","0.5","904.4","65.0","21.0","0.009","-1.3","0","16.7","","","",""
"46.7","4.5","4.3","65.5","63.3","14.3","0.006","-32.2","0","653.3","","","",""
"0.1","1.0","0.2","937.3","3.3","0.1","0.007","-0.1","0","0.1","","","",""
"0.7","0.7","0.1","477.6","191.5","174.9","0.006","-1.6","0","0.7","","","",""
"66.7","3.6","1.6","628.9","167.7","16.7","0.009","-6.6","0","84.8","","","",""
"331.8","4.7","2.7","145.1","90.0","48.2","0.003","-22.5","0","492.5","","","",""
"23.0","2.6","0.9","954.3","166.9","77.2","0.006","-3.8","0","25.8","","","",""
"10.5","2.5","0.3","877.5","108.3","50.5","0.010","-1.7","0","10.6","","","",""
"2.9","4.0","3.8","853.9","111.3","56.2","0.007","-2.3","0","36.8","","","",""
"0.8","1.0","0.9","601.0","92.5","35.3","0.010","-2.5","0","2.7","","","",""
"17.8","0.3","0.2","364.5","155.1","56.2","0.000","-433.9","0","43.7","","","",""
"0.1","0.2","0.1","708.8","114.1","62.2","0.006","-3.3","0","0.1","","","",""
"17.5","1.7","0.2","915.5","164.9","78.2","0.004","-6.4","0","17.8","","","",""
"4.4","4.9","1.5","854.5","15.8","9.5","0.009","-0.2","0","4.8","","","",""
"159.4","1.3","0.4","149.7","185.6","11.4","0.003","-111.3","0","178.8","","","",""
"65.7","2.3","1.2","173.9","188.5","88.2","0.008","-17.5","0","89.4","","","",""
"77.1","3.3","2.1","238.6","131.0","95.4","0.003","-11.7","0","126.9","","","",""
"1913.9","3.8","3.0","19.4","68.2","34.8","0.001","-335.3","0","4853.3","","","",""
"0.3","1.7","0.6","262.3","10.5","9.3","0.010","-0.1","0","0.4","","","",""
"9.8","2.6","1.2","460.5","175.5","151.4","0.007","-1.9","0","12.6","","","",""
"4.8","3.7","0.7","750.1","20.4","10.1","0.009","-0.4","0","4.9","","","",""
"23.0","1.9","0.5","811.7","178.1","48.3","0.006","-6.6","0","24.3","","","",""
"4.1","2.7","0.1","981.0","13.6","4.7","0.004","-0.6","0","4.1","","","",""
"21.3","2.2","0.5","851.4","163.9","27.3","0.009","-4.7","0","22.3","","","",""
"0.0","0.0","0.0","550.4","89.2","19.8","0.006","-5.5","0","0.0","","","",""
"100.3","2.9","1.0","232.1","46.9","1.0","0.004","-14.1","0","115.6","","","",""
"1.5","0.9","0.8","899.6","93.5","57.5","0.001","-15.6","0","12.3","","","",""
"13.3","3.1","0.7","527.6","120.9","96.5","0.008","-1.4","0","14.1","","","",""
"25.5","4.2","0.9","468.4","64.4","40.7","0.008","-1.5","0","26.9","","","",""
"11.3","2.8","0.3","451.9","150.5","130.0","0.008","-1.5","0","11.5","","","",""
"22.1","2.0","0.6","381.3","82.3","33.6","0.005","-5.9","0","24.3","","","",""
"91.4","3.4","0.9","937.0","128.5","52.8","0.002","-8.7","0","99.2","","","",""
"13.6","3.9","2.4","509.1","86.3","68.9","0.006","-1.4","0","21.8","","","",""
"101.2","4.1","2.9","173.6","126.9","91.8","0.004","-11.8","0","197.0","","","",""
"11.3","4.8","2.7","807.1","30.2","7.6","0.010","-0.7","0","16.7","","","",""
"1.9","3.4","1.1","601.6","66.3","64.1","0.005","-0.2","0","2.2","","","",""
"237.0","3.4","2.7","205.8","190.6","143.7","0.001","-52.9","0","629.2","","","",""
"5900.3","3.2","1.2","431.5","196.4","28.5","0.000","-646.7","0","6799.7","","","",""
"359.3","4.6","3.8","107.8","107.4","30.4","0.003","-53.3","0","1121.8","","","",""
"1.1","0.4","0.4","128.8","86.2","50.0","0.003","-22.0","0","3.9","","","",""
"2.0","0.4","0.3","223.5","146.8","33.4","0.004","-33.0","0","6.0","","","",""
"0.8","1.2","0.5","937.3","25.6","12.8","0.005","-0.7","0","1.0","","","",""
"79.1","4.5","1.2","950.2","68.7","14.1","0.003","-4.2","0","85.5","","","",""
"57.2","3.3","2.0","500.8","111.9","50.5","0.004","-8.7","0","91.8","","","",""
"0.0","0.2","0.0","969.7","32.9","10.6","0.006","-1.0","0","0.0","","","",""
"53.7","3.7","2.6","488.7","94.4","32.1","0.004","-7.8","0","107.3","","","",""
"3.1","1.9","1.8","186.7","10.8","0.6","0.003","-5.1","0","19.4","","","",""
"278.1","3.0","1.0","183.7","156.7","7.2","0.006","-35.9","0","314.0","","","",""
"14.9","1.5","0.0","323.3","180.5","107.0","0.009","-6.4","0","14.9","","","",""
"5.8","2.9","0.3","449.1","7.9","1.0","0.005","-0.7","0","5.9","","","",""
"8.4","1.9","0.4","357.0","21.8","4.2","0.005","-2.6","0","8.9","","","",""
"11.1","4.9","2.1","829.1","31.5","22.8","0.005","-0.6","0","13.6","","","",""
"349.5","3.9","2.5","835.1","176.6","33.7","0.001","-39.4","0","588.3","","","",""
"0.0","0.1","0.1","754.2","41.1","26.6","0.002","-2.1","0","0.0","","","",""
"3.6","2.3","1.7","471.5","37.6","12.4","0.009","-1.4","0","7.5","","","",""
"36.4","3.4","1.3","134.6","16.0","13.6","0.001","-3.6","0","42.4","","","",""
"0.4","0.7","0.5","100.2","1.6","0.8","0.001","-1.9","0","0.9","","","",""
"0.2","0.2","0.1","291.0","121.1","11.7","0.009","-10.1","0","0.2","","","",""
"0.0","0.6","0.6","715.8","103.3","73.0","0.005","-2.3","0","0.8","","","",""
"1436.7","0.8","0.1","561.8","174.5","10.3","0.000","-2157.3","0","1457.6","","","",""
"1.7","2.2","1.8","552.7","22.1","0.8","0.010","-1.0","0","4.9","","","",""
"101.0","3.4","0.9","223.2","80.7","38.0","0.005","-9.3","0","108.9","","","",""
"48.6","2.3","1.8","20.2","27.7","15.4","0.006","-24.8","0","130.6","","","",""
"19.3","2.7","1.9","602.2","113.8","15.0","0.008","-5.1","0","36.8","","","",""
"55.5","2.9","2.5","479.5","133.4","72.7","0.001","-29.6","0","243.4","","","",""
"22.4","1.8","1.0","100.6","164.7","135.2","0.007","-10.0","0","33.5","","","",""
"314.6","2.2","0.1","744.0","66.6","33.5","0.000","-65.2","0","315.1","","","",""
"6.3","4.8","4.4","901.2","63.5","2.8","0.009","-1.8","0","41.3","","","",""
"2.4","3.2","0.7","847.0","6.9","2.8","0.005","-0.2","0","2.5","","","",""
"0.1","0.2","0.0","602.7","98.8","48.5","0.008","-2.6","0","0.1","","","",""
"77.2","4.6","2.3","793.9","66.5","23.6","0.003","-4.9","0","103.6","","","",""
"0.9","3.2","3.1","547.6","39.5","24.5","0.007","-1.0","0","10.7","","","",""
"16.6","1.0","0.5","263.5","71.1","4.3","0.003","-23.7","0","23.2","","","",""
"70.7","2.5","0.6","414.5","79.5","53.6","0.001","-11.6","0","75.1","","","",""
"16.7","2.6","2.0","488.8","156.4","120.6","0.003","-5.8","0","39.0","","","",""
"3.7","2.4","2.0","735.2","93.0","45.6","0.008","-2.0","0","11.4","","","",""
"319.2","1.6","0.9","897.4","68.9","27.5","0.000","-178.8","0","471.7","","","",""
"1.0","3.1","0.9","782.5","11.3","8.7","0.007","-0.1","0","1.1","","","",""
"71.6","2.3","0.8","811.4","85.9","2.5","0.002","-15.5","0","81.8","","","",""
"6.1","4.8","3.5","648.1","96.6","87.3","0.006","-0.6","0","12.9","","","",""
"11.1","1.5","0.1","75.2","4.8","0.3","0.003","-4.7","0","11.2","","","",""
"0.1","0.1","0.1","934.7","97.2","18.0","0.002","-12.4","0","0.2","","","",""
"12.7","3.9","0.3","586.5","22.6","2.7","0.010","-0.9","0","12.8","","","",""
"11.6","2.4","1.7","450.6","53.3","24.6","0.004","-4.0","0","23.5","","","",""
"16.0","3.7","3.6","240.4","155.6","15.1","0.005","-26.9","0","360.0","","","",""
"5.2","3.9","2.1","783.6","138.3","129.7","0.006","-0.5","0","7.2","","","",""
"1.0","3.0","2.5","740.2","101.9","97.7","0.004","-0.3","0","3.1","","","",""
"6.4","3.6","3.1","392.8","34.9","17.5","0.005","-2.3","0","28.8","","","",""
"164.7","3.8","0.2","308.8","189.8","100.3","0.006","-11.6","0","165.0","","","",""
"2.1","0.5","0.3","147.6","69.7","15.1","0.009","-9.8","0","2.9","","","",""
"40.0","2.9","1.5","519.6","175.5","49.0","0.010","-6.3","0","54.0","","","",""
"3.4","1.8","1.0","596.1","91.4","62.1","0.008","-1.5","0","5.0","","","",""
"0.0","0.1","0.0","299.5","17.3","9.0","0.008","-0.9","0","0.0","","","",""
"12.7","1.2","0.8","513.7","68.4","29.4","0.001","-16.7","0","23.0","","","",""
"9.8","4.2","0.9","773.6","21.2","11.9","0.005","-0.6","0","10.2","","","",""
"3.0","1.6","1.5","821.9","175.9","37.7","0.002","-22.5","0","56.0","","","",""
"35.7","2.5","0.6","938.1","47.1","7.0","0.002","-6.1","0","37.6","","","",""
"1.2","2.0","1.2","713.7","13.5","9.1","0.004","-0.4","0","1.8","","","",""
"9.8","2.0","0.2","886.1","97.1","52.7","0.005","-2.4","0","9.9","","","",""
"36.0","2.2","2.0","487.8","145.5","68.1","0.001","-50.2","0","240.8","","","",""
"33.0","4.8","1.8","705.2","79.7","35.6","0.009","-1.7","0","38.2","","","",""
"27.2","1.3","0.9","174.8","139.0","12.3","0.007","-27.6","0","47.5","","","",""
"12.1","2.0","0.2","800.2","99.1","47.6","0.005","-3.1","0","12.2","","","",""
"5.0","2.7","1.3","678.9","46.5","39.5","0.003","-0.9","0","6.5","","","",""
"14.8","2.1","1.2","568.8","113.2","6.7","0.009","-5.0","0","22.6","","","",""
"79.9","2.6","0.8","435.7","93.2","6.0","0.004","-12.6","0","87.6","","","",""
"8.0","3.0","1.5","676.3","2.5","0.3","0.001","-1.2","0","10.7","","","",""
"0.0","3.6","3.6","791.6","2.3","1.5","0.009","-0.0","0","0.3","","","",""
"26.5","5.0","3.8","762.0","142.9","75.3","0.009","-2.5","0","62.0","","","",""
"25.2","5.0","2.1","610.4","78.7","61.2","0.006","-1.2","0","30.9","","","",""
"7.5","2.1","1.5","469.0","51.0","32.7","0.003","-3.3","0","15.1","","","",""
"0.4","1.9","0.4","920.7","18.4","17.4","0.002","-0.1","0","0.4","","","",""
"17.3","1.8","0.0","104.2","56.2","39.3","0.007","-5.5","0","17.3","","","",""
"3.1","2.4","1.1","680.1","63.4","55.6","0.004","-0.7","0","3.9","","","",""
"98.8","3.8","2.0","664.2","194.4","40.6","0.006","-9.5","0","136.1","","","",""
"1.6","1.8","1.6","404.9","119.5","88.9","0.008","-2.4","0","7.7","","","",""
"32.9","0.6","0.5","335.7","197.9","139.1","0.000","-201.2","0","74.0","","","",""
"150.4","4.9","1.7","363.1","116.1","95.1","0.002","-7.1","0","171.2","","","",""
"2.6","2.4","1.7","940.3","164.9","154.6","0.003","-0.9","0","5.4","","","",""
"258.1","3.1","1.7","33.4","100.7","65.9","0.007","-37.5","0","364.2","","","",""
"50.4","2.3","0.9","460.4","36.1","19.0","0.001","-11.5","0","60.1","","","",""
"2.3","0.7","0.4","659.4","150.3","58.8","0.005","-7.1","0","3.4","","","",""
"68.0","3.8","2.6","864.1","150.0","45.7","0.003","-9.2","0","132.0","","","",""
"0.0","0.2","0.1","442.3","135.2","61.2","0.004","-9.5","0","0.2","","","",""
"1.6","1.4","0.8","140.6","183.3","178.3","0.007","-1.2","0","2.4","","","",""
"0.5","3.9","3.3","959.6","19.3","16.7","0.006","-0.1","0","1.7","","","",""
"0.4","4.9","4.2","599.8","6.5","5.5","0.007","-0.1","0","1.5","","","",""
"406.7","1.2","0.8","24.5","40.4","11.2","0.001","-476.3","0","709.4","","","",""
"9.5","0.9","0.4","512.7","15.8","1.7","0.000","-14.6","0","12.0","","","",""
"5.4","2.2","0.8","382.5","16.4","14.2","0.001","-1.3","0","6.2","","","",""
"4.5","2.0","0.3","696.5","52.9","23.0","0.010","-1.1","0","4.6","","","",""
"100.8","2.5","0.3","222.9","81.0","9.4","0.005","-15.8","0","102.2","","","",""
"68.9","1.8","0.8","77.0","64.7","34.9","0.004","-26.3","0","86.6","","","",""
"13.0","2.3","2.1","383.5","129.5","58.8","0.003","-14.6","0","78.8","","","",""
"0.2","0.1","0.1","290.7","27.6","9.3","0.001","-19.0","0","0.3","","","",""
"21.1","2.7","2.2","255.6","14.1","10.9","0.000","-8.1","0","60.8","","","",""
"102.5","4.9","0.9","822.4","108.3","5.3","0.007","-4.4","0","106.0","","","",""
"1.6","4.0","3.6","631.0","36.5","24.4","0.009","-0.5","0","8.7","","","",""
"33.2","2.6","1.6","336.9","22.8","12.1","0.001","-7.9","0","53.1","","","",""
"10.8","4.2","0.7","622.1","15.1","0.6","0.009","-0.6","0","11.1","","","",""
"72.1","2.6","0.6","401.3","106.8","45.0","0.003","-11.7","0","76.7","","","",""
"10.2","3.0","2.8","994.7","177.1","67.1","0.005","-6.1","0","56.8","","","",""
"25.7","2.4","0.7","107.1","89.6","76.3","0.006","-5.1","0","28.4","","","",""
"0.1","0.1","0.1","35.1","64.3","39.6","0.010","-17.8","0","0.1","","","",""
"130.2","2.2","0.5","992.2","128.6","65.4","0.001","-29.7","0","138.5","","","",""
"34.4","2.1","1.6","279.6","98.8","44.0","0.002","-20.9","0","89.5","","","",""
"45.8","4.9","0.4","451.5","70.8","51.7","0.006","-1.9","0","46.1","","","",""
"66.1","4.4","0.8","926.1","111.8","40.9","0.006","-3.5","0","68.4","","","",""
"4.8","0.5","0.2","807.1","185.8","36.2","0.002","-23.1","0","5.9","","","",""
"30.5","2.5","0.8","714.5","129.5","16.5","0.007","-5.3","0","33.9","","","",""
"5.0","5.0","2.7","767.8","22.8","15.8","0.008","-0.3","0","7.1","","","",""
"3.6","1.1","0.6","451.2","77.8","12.8","0.008","-4.6","0","5.5","","","",""
"1.9","1.2","0.5","878.0","77.0","17.8","0.010","-1.7","0","2.3","","","",""
"3.5","1.9","0.4","881.7","34.6","20.5","0.004","-1.1","0","3.7","","","",""
"284.2","4.8","0.7","215.0","53.5","17.0","0.003","-12.8","0","289.9","","","",""
"0.6","2.4","2.2","504.1","180.4","172.8","0.006","-0.6","0","3.6","","","",""
"67.0","3.7","2.6","174.0","162.9","141.3","0.003","-10.5","0","140.3","","","",""
"121.8","4.2","1.3","765.8","199.6","85.5","0.005","-7.7","0","134.8","","","",""
"0.0","0.3","0.2","589.0","38.4","32.5","0.006","-0.4","0","0.0","","","",""
"0.1","0.4","0.1","435.6","9.8","3.1","0.008","-0.5","0","0.1","","","",""
"78.4","2.8","0.9","188.6","152.2","91.7","0.007","-11.2","0","86.7","","","",""
"0.0","0.2","0.2","679.3","101.2","58.7","0.008","-1.9","0","0.1","","","",""
"0.8","1.3","1.0","490.0","27.8","11.9","0.007","-1.2","0","1.9","","","",""
"574.1","3.2","0.0","103.3","149.4","65.9","0.004","-56.1","0","574.2","","","",""
"17.8","1.2","0.6","161.1","131.2","77.0","0.005","-16.7","0","23.3","","","",""
